//Version: PianoFingering_v170101
579	45.062600	45.183200	G#4	67	80	0	2
580	45.062600	45.125600	G3	67	80	1	-2
581	45.129500	45.187100	G#3	64	80	1	-1
582	45.191000	45.303800	Bb4	64	80	0	3
583	45.191000	45.303800	G3	64	80	1	-2
584	45.311600	45.424900	G#4	64	80	0	2
585	45.311600	45.543100	F3	64	80	1	-3
586	45.432700	45.550400	F4	64	80	0	1
587	45.558200	45.675900	F5	65	80	0	5
588	45.683700	45.797000	Eb5	64	80	0	4
589	45.804800	45.918100	D5	64	80	0	3
590	45.804800	46.051900	F3	64	80	1	-2
591	45.925900	46.044500	C5	64	80	0	2
592	46.054300	46.189600	B4	69	80	0	1
593	46.054300	46.131900	F3	69	80	1	-2
594	46.135900	46.193500	G3	64	80	1	-1
595	46.197400	46.311200	G#5	64	80	0	5
596	46.197400	46.311200	F3	64	80	1	-2
597	46.319000	46.432700	G5	64	80	0	4
598	46.319000	46.685200	Eb3	64	80	1	-3
599	46.440500	46.559200	F5	64	80	0	3
600	46.567000	46.685200	Eb5	65	80	0	2
601	46.693000	46.805800	D5	64	80	0	1
602	46.693000	46.805800	F3	64	80	1	-2
603	46.813600	46.926900	C5	64	80	0	3
604	46.813600	46.926900	Eb3	64	80	1	-3
605	46.934700	47.054800	B4	64	80	0	2
606	46.934700	47.054800	D3	64	80	1	-1
607	47.062600	47.183200	C5	67	80	0	1
608	47.062600	47.183200	C3	67	80	1	-2
609	47.191000	47.303800	D5	64	80	0	2
610	47.191000	47.303800	Bb2	64	80	1	-3
611	47.311600	47.424900	C5	64	80	0	1
612	47.311600	47.424900	G#2	64	80	1	-4
613	47.432700	47.550400	D5	64	80	0	2
614	47.432700	47.550400	G2	64	80	1	-1
615	47.558200	47.618800	Eb5	65	80	0	3
616	47.558200	47.675900	F2	65	80	1	-2
617	47.622700	47.679800	D5	64	80	0	2
618	47.683700	47.740400	Eb5	64	80	0	3
619	47.683700	47.797000	Eb2	63	80	1	-3
620	47.744300	47.800900	D5	64	80	0	2
621	47.804800	47.861000	Eb5	64	80	0	3
622	47.804800	47.918100	F2	64	80	1	-2
623	47.864900	47.922000	D5	64	80	0	2
624	47.925900	47.983500	C5	64	80	0	1
625	47.925900	48.044600	G2	64	80	1	-1
626	47.987400	48.048500	D5	64	80	0	2
627	48.054300	48.189600	Eb5	69	80	0	3
628	48.054300	48.303800	C2	67	80	1	-5
629	48.197400	48.311200	D5	64	80	0	2
630	48.319000	48.432700	C5	64	80	0	1
631	48.319000	48.432700	C3	64	80	1	-1
632	48.440600	48.559200	D5	64	80	0	2
633	48.440600	48.559200	B2	64	80	1	-3
634	48.567000	48.685200	Eb5	65	80	0	3
635	48.567000	48.685200	C3	65	80	1	-2
636	48.693000	48.805800	F5	64	80	0	4
637	48.693000	48.805800	D3	64	80	1	-1
638	48.813600	49.062100	G5	64	80	0	5
639	48.813600	48.926900	Eb3	64	80	1	-2
640	48.934700	49.054800	G2	64	80	1	-5
641	49.062600	49.125600	G5	67	80	0	3
642	49.062600	49.183200	G#2	67	80	1	-3
643	49.129500	49.187100	G#5	64	80	0	4
644	49.191100	49.303800	G5	64	80	0	3
645	49.191100	49.303800	Bb2	64	80	1	-2
646	49.311700	49.543100	F5	64	80	0	2
647	49.311700	49.424900	G#2	64	80	1	-3
648	49.432800	49.550400	F2	64	80	1	-5
649	49.558200	49.675900	F3	65	80	1	-1
650	49.683700	49.797000	Eb3	64	80	1	-2
651	49.804800	50.051900	F5	64	80	0	3
652	49.804800	49.918100	D3	64	80	1	-3
653	49.925900	50.044600	C3	64	80	1	-4
654	50.054300	50.132000	F5	69	80	0	3
655	50.054300	50.189600	B2	69	80	1	-5
656	50.135900	50.193500	G5	64	80	0	4
657	50.197400	50.311200	F5	64	80	0	3
658	50.197400	50.311200	G#3	64	80	1	-2
659	50.319000	50.432800	Eb5	64	80	0	2
660	50.319000	50.432800	G3	64	80	1	-1
661	50.440600	50.559200	D5	64	80	0	1
662	50.440600	50.559200	F3	64	80	1	-2
663	50.567000	50.685200	G5	65	80	0	3
664	50.567000	50.685200	Eb3	65	80	1	-3
665	50.693000	50.805800	F5	64	80	0	1
666	50.693000	50.805800	D3	64	80	1	-1
667	50.813600	50.926900	G#5	64	80	0	3
668	50.813600	50.926900	C3	64	80	1	-2
669	50.934700	51.062200	G5	64	80	0	2
670	50.934700	51.054800	B2	64	80	1	-3
671	51.062600	51.432300	G5	67	80	0	4
672	51.062600	51.183200	C3	67	80	1	-1
673	51.191100	51.303900	G2	64	80	1	-3
674	51.311700	51.425000	G#2	64	80	1	-2
675	51.432800	51.550400	G#5	64	80	0	5
676	51.432800	51.550400	F2	64	80	1	-4
677	51.558300	51.618800	D5	65	80	0	2
678	51.558300	51.804300	G2	65	80	1	-3
679	51.622700	51.679800	Eb5	64	80	0	3
680	51.683700	51.740400	D5	64	80	0	2
681	51.744300	51.800900	Eb5	64	80	0	3
682	51.804800	51.861000	D5	64	80	0	2
683	51.804800	52.037300	G2	64	80	1	-2
684	51.864900	51.922000	Eb5	64	80	0	3
685	51.925900	51.983500	D5	64	80	0	2
686	51.987500	52.051900	C5	64	80	0	1
687	52.054300	54.051900	C5	64	80	0	1
688	52.054300	54.051900	C2	62	80	1	-5
